[Object Name]                     ,  [Type]  ,  [Host]        ,  [Login]             ,  [Active]  ,  [Earliest Time] ,  [Calendars]                       ,  [Object Used In]                  ,  [Object Dependencies]             
INVPRDATTRSIL                     ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.SIL_ORACLE_ANALYTICS:JOBP}    ,                                    
INVPRG                            ,  JOBS    ,  RMS_RA_AGENTS ,                      ,  true      ,                  ,                                    ,  {PF.AD_HOC:JOBP}{PF.ORDPRG_DOWN:JOBP},                                    
INVSDPLP                          ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_POSITION:JOBP}  ,                                    
INVSWPLP                          ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_POSITION:JOBP}  ,                                    
IT.001                            ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {CARS_IT_HOUSEKEEPING:JOBP}{CARS_IT_HOUSEKEEPING.002:JOBP}{IT_HOUSEKEEPING.001:JOBP},                                    
IT.002                            ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {CARS_IT_HOUSEKEEPING:JOBP}{CARS_IT_HOUSEKEEPING.002:JOBP}{IT_HOUSEKEEPING.001:JOBP},                                    
IT_BACKUP.001                     ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {WFLOW_BACKUPS:JOBP}              ,                                    
IT_BACKUP.002                     ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {WFLOW_BACKUPS:JOBP}              ,                                    
IT_BACKUP.003                     ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {WFLOW_BACKUPS:JOBP}              ,                                    
IT_HOUSEKEEPING.001               ,  JOBP    ,                ,                      ,  true      ,   23:30          ,   WORKDAYS_EXCL_HOLIDAYS           ,  {SCHEDULE:JSCH}                   ,                                    
ITS.003                           ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {CARS_IT_HOUSEKEEPING:JOBP}{CARS_IT_HOUSEKEEPING.002:JOBP}{IT_HOUSEKEEPING.001:JOBP},                                    
ITS_DAILY_JOB.001                 ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {ITS_DAILY_PFLOW.001:JOBP}{ITS_DAILY_PFLOW.002:JOBP}{ITS_DAILY_PFLOW.003:JOBP},                                    
ITS_DAILY_JOB.002                 ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {ITS_DAILY_PFLOW.001:JOBP}{ITS_DAILY_PFLOW.002:JOBP}{ITS_DAILY_PFLOW.003:JOBP},                                    
ITS_DAILY_JOB.003                 ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {ITS_DAILY_PFLOW.001:JOBP}{ITS_DAILY_PFLOW.002:JOBP}{ITS_DAILY_PFLOW.003:JOBP},                                    
ITS_DAILY_JOB.004                 ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {ITS_DAILY_PFLOW.001:JOBP}{ITS_DAILY_PFLOW.002:JOBP}{ITS_DAILY_PFLOW.003:JOBP},                                    
ITS_DAILY_JOB.005                 ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {ITS_DAILY_PFLOW.001:JOBP}{ITS_DAILY_PFLOW.002:JOBP}{ITS_DAILY_PFLOW.003:JOBP},                                    
ITS_DAILY_JOB.006                 ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {ITS_DAILY_PFLOW.001:JOBP}{ITS_DAILY_PFLOW.002:JOBP}{ITS_DAILY_PFLOW.003:JOBP},                                    
ITS_DAILY_PFLOW.001               ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,  {MASTER_DAILY:JOBP}{MASTER_MONTHLY:JOBP}{MASTER_WEEKLY:JOBP},                                    
ITS_DAILY_PFLOW.002               ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,  {MASTER_DAILY:JOBP}{MASTER_MONTHLY:JOBP}{MASTER_WEEKLY:JOBP},                                    
ITS_DAILY_PFLOW.003               ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,  {MASTER_MONTHLY:JOBP}{MASTER_WEEKLY:JOBP},                                    
IVIDRCPSNPLP                      ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVILDRCPSNPLP                     ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVILWRCPSNPLP                     ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVIWRCPSNPLP                      ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPCLDPLP                       ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPCLWPLP                       ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPCURRSDPLP                    ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPCURRSDRCPLP                  ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPCURRSLDPLP                   ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPCURRSLDRCPLP                 ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.SIL_ORACLE_ANALYTICS:JOBP}    ,                                    
IVRCPCURRSLWPLP                   ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPCURRSLWRCPLP                 ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPCURRSWPLP                    ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPCURRSWRCPLP                  ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPDLDPLP                       ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPDLWPLP                       ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPIDPLP                        ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPILSIL                        ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.SIL_FACT_LOAD:JOBP}           ,                                    
IVRCPILWPLP                       ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPIWPLP                        ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPSDPLP                        ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPSLDPLP                       ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPSLWPLP                       ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
IVRCPSWPLP                        ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.PLP_INVENTORY_RECEIPT:JOBP}   ,                                    
JDE_R0006P                        ,  JOBS    ,  VWADEV08.JDE  ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JDE_R0006P.VARIABLES              ,  JOBS    ,  VWADEV08.JDE  ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JDE_R007021                       ,  JOBS    ,  VWADEV08.JDE  ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JDE_TEMPLATE                      ,  JOBS    ,  SWGAS403_OS400,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
JMX_TEST                          ,  JOBS    ,  JMX           ,  LOGIN.JMX           ,  true      ,                  ,                                    ,                                    ,                                    
JOB.PKG_ACCESS_KEYS               ,  JOBS    ,  EXTUSHC2DB12PD,  DEV_SQL             ,  true      ,                  ,                                    ,  {WF.TARGET_HRMS:JOBP}             ,                                    
JOB.PKG_D_EMPLOYEE                ,  JOBS    ,  EXTUSHC2DB12PD,  DEV_SQL             ,  true      ,                  ,                                    ,  {WF.TARGET_HRMS:JOBP}             ,                                    
JOB.PKG_D_LOOKUP.HRMS             ,  JOBS    ,  EXTUSHC2DB12PD,  DEV_SQL             ,  true      ,                  ,                                    ,  {WF.TARGET_HRMS:JOBP}             ,                                    
JOB.PKG_D_LOOKUP.MDM              ,  JOBS    ,  EXTUSHC2DB12PD,  DEV_SQL             ,  true      ,                  ,                                    ,  {WF.TARGET_MDM:JOBP}              ,                                    
JOB.PKG_F_EMPLOYEE_PAY_PERIOD     ,  JOBS    ,  EXTUSHC2DB12PD,  DEV_SQL             ,  true      ,                  ,                                    ,  {WF.TARGET_HRMS:JOBP}             ,                                    
JOB.PKG_S_FDW_DIMMARKET           ,  JOBS    ,  EXTUSHC2DB12PD,  DEV_SQL             ,  true      ,                  ,                                    ,  {WF.STAGE_FDW:JOBP}               ,                                    
JOB.PKG_S_FDW_DIMOFFICE           ,  JOBS    ,  EXTUSHC2DB12PD,  DEV_SQL             ,  true      ,                  ,                                    ,  {WF.STAGE_FDW:JOBP}               ,                                    
JOB.PKG_S_HRMS_EMPLOYEE           ,  JOBS    ,  EXTUSHC2DB12PD,  DEV_SQL             ,  true      ,                  ,                                    ,  {WF.STAGE_HRMS:JOBP}              ,                                    
JOB.PKG_S_HRMS_PAY_TYPE           ,  JOBS    ,  EXTUSHC2DB12PD,  DEV_SQL             ,  true      ,                  ,                                    ,  {WF.STAGE_HRMS:JOBP}              ,                                    
JOB.PKG_S_MDM_BROKER_BU           ,  JOBS    ,  EXTUSHC2DB12PD,  DEV_SQL             ,  true      ,                  ,                                    ,  {WF.STAGE_MDM:JOBP}               ,                                    
JOB.PKG_S_MDM_BROKER_MASTER       ,  JOBS    ,  EXTUSHC2DB12PD,  DEV_SQL             ,  true      ,                  ,                                    ,  {WF.STAGE_MDM:JOBP}               ,                                    
JOB.PKG_S_MDM_DEPARTMENT_TO_BU_XREF,  JOBS    ,  EXTUSHC2DB12PD,  DEV_SQL             ,  true      ,                  ,                                    ,  {WF.STAGE_MDM:JOBP}               ,                                    
JOB_STATISTICS                    ,  JOBS    ,  NB6194        ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
JOB01.JOB_AND_CARD_ON_HOST        ,  JOBS    ,  ZOS           ,  LOGIN.ZOS           ,  true      ,                  ,                                    ,                                    ,                                    
JOBF.SFTP                         ,  JOBS    ,  FTP           ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
JOBP                              ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBP.CACI.001                     ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBP.CACI.012                     ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBP.CACI.013                     ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBP.CORP_ACC_PAYABLE             ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBP.CORP_ACC_RECEIVABLE          ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBP.ETL1                         ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBP.GETVERSION                   ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBP.HR.PROCESS                   ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBP.NEW.5                        ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBP.REPORTS                      ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBP.UC4DB.DATABASE_MAINTENANCE   ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.ACC_PAY_CORP                 ,  JOBS    ,  OS390         ,  USER                ,  true      ,                  ,                                    ,  {JOBP.CORP_ACC_PAYABLE:JOBP}      ,                                    
JOBS.AP_CAN                       ,  JOBS    ,  WIN01         ,  USER                ,  true      ,                  ,                                    ,  {JOBP.CORP_ACC_PAYABLE:JOBP}      ,                                    
JOBS.AP_UK                        ,  JOBS    ,  WIN01         ,  USER                ,  true      ,                  ,                                    ,  {JOBP.CORP_ACC_PAYABLE:JOBP}      ,                                    
JOBS.AP_US                        ,  JOBS    ,  WIN01         ,  USER                ,  true      ,                  ,                                    ,  {JOBP.CORP_ACC_PAYABLE:JOBP}      ,                                    
JOBS.AR.DATA_IMPORT               ,  JOBS    ,  WIN01         ,  USER                ,  true      ,                  ,                                    ,  {JOBP.CORP_ACC_RECEIVABLE:JOBP}   ,                                    
JOBS.AR.DATA_PROCESSING           ,  JOBS    ,  OS390         ,  USER                ,  true      ,                  ,                                    ,  {JOBP.CORP_ACC_RECEIVABLE:JOBP}   ,                                    
JOBS.BOOMI.EXECUTEPROCESS.AUTOMIC_POC,  JOBS    ,  VWAGSO16.WEBSERVICES,  LOGIN.BOOMI         ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BOOMI.EXECUTIONSUMMARYRECORD.AUTOMIC_POC,  JOBS    ,  VWAGSO16.WEBSERVICES,  LOGIN.BOOMI         ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BOOMI.PROCESSOBJECT.AUTOMIC_POC,  JOBS    ,  VWAGSO16.WEBSERVICES,  LOGIN.BOOMI         ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BOOMI.QUERY_PROCESS          ,  JOBS    ,  VWAGSO16.WEBSERVICES,  LOGIN.BOOMI         ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BW.DATA_LOAD                 ,  JOBS    ,  SAP_BW1       ,  SAP_USER            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BW.FAILIURE                  ,  JOBS    ,  SAP_BW1       ,  SAP_USER            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BW.INFOPACKAGE               ,  JOBS    ,  SAP_BW1       ,  SAP_USER            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BW.PROCESS_CHAIN             ,  JOBS    ,  SAP_BW1       ,  SAP_USER            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BW.RESTART_STEP              ,  JOBS    ,  SAP_BW1       ,  SAP_USER            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BW.ZSBB1                     ,  JOBS    ,  SAP_BW1       ,  SAP_USER            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BW_PROCESS_FAIL              ,  JOBS    ,  SAP_BW1       ,  SAP_USER            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BW_PROCESS_RESTART           ,  JOBS    ,  SAP_BW1       ,  SAP_USER            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BW_PROCESS_RESTART_CHAIN     ,  JOBS    ,  SAP_BW1       ,  SAP_USER            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BW_PROCESS_START             ,  JOBS    ,  SAP_BW1       ,  SAP_USER            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.BW_PROCESS_TYPICAL           ,  JOBS    ,  SAP_BW1       ,  SAP_USER            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.CAPTURE.OEBS                 ,  JOBS    ,  GSO_OEBS_VWAGSO07,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.CHNG_SADBUC401TST_TO_UADBUC401,  JOBS    ,  ALL_AIX_AGENTS,  LOGIN.AE            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.COGNOS_CUBE_BUILD.TEMPLATE   ,  JOBS    ,  WIN01         ,  LOGIN.WIN.NB6207    ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.COGNOS_CUBE_SWAP.TEMPLATE    ,  JOBS    ,  WIN01         ,  LOGIN.WIN.NB6207    ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.DATASTAGE                    ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.DB_MAINT_SQL_SRV             ,  JOBS    ,  DB_SERVERS    ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.ETL1                         ,  JOBS    ,  UAAPUC401     ,  LOGIN.AE            ,  true      ,                  ,                                    ,  {JOBP.ETL1:JOBP}                  ,                                    
JOBS.HADOOP.MAPREDUCE_JAR         ,  JOBS    ,  <CIT>         ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.INTERNAL.WS.GETAGENTLIST     ,  JOBS    ,  VWAGSO16.WEBSERVICES,                      ,  true      ,                  ,                                    ,  {JOBP.GETVERSION:JOBP}            ,                                    
JOBS.INTERNAL.WS.LOGON            ,  JOBS    ,  VWAGSO16.WEBSERVICES,                      ,  true      ,                  ,                                    ,  {JOBP.GETVERSION:JOBP}            ,                                    
JOBS.IS_GRP_A                     ,  JOBS    ,  OS390         ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.IS_GRP_B                     ,  JOBS    ,  OS390         ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.JDE                          ,  JOBS    ,  WIN01         ,  LOGIN.USER          ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.JDE.R0005E                   ,  JOBS    ,  VWADEV08.JDE  ,                      ,  true      ,                  ,                                    ,  {WRKF.JDE.DEMO.PROCESS:JOBP}      ,                                    
JOBS.JDE.R0006Z1E                 ,  JOBS    ,  VWADEV08.JDE  ,                      ,  true      ,                  ,                                    ,  {WRKF.JDE.DEMO.PROCESS:JOBP}      ,                                    
JOBS.JDE.R014021                  ,  JOBS    ,  VWADEV08.JDE  ,                      ,  true      ,                  ,                                    ,  {WRKF.JDE.DEMO.PROCESS:JOBP}      ,                                    
JOBS.JDE.R03B408                  ,  JOBS    ,  VWADEV08.JDE  ,                      ,  true      ,                  ,                                    ,  {WRKF.JDE.DEMO.PROCESS:JOBP}      ,                                    
JOBS.JDE.R42565                   ,  JOBS    ,  VWADEV08.JDE  ,                      ,  true      ,                  ,                                    ,  {WRKF.JDE.DEMO.PROCESS:JOBP}      ,                                    
JOBS.JDE.R42565.1                 ,  JOBS    ,  VWADEV08.JDE  ,                      ,  true      ,                  ,                                    ,  {WRKF.JDE.DEMO.PROCESS:JOBP}      ,                                    
JOBS.JDE.R75I4220                 ,  JOBS    ,  VWADEV08.JDE  ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.JIRA.ISSUE                   ,  JOBS    ,  WEB_SERVICES  ,  BUILDSERVER.LOGIN   ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.JMX.TEST                     ,  JOBS    ,  JMX           ,  LOGIN.JMX           ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.LAWSON                       ,  JOBS    ,  U1HRDV03      ,  LOGIN.OS            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.LIN.ABORT.BY.DESIGN          ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,  {WRKF.JDE.DEMO.PROCESS:JOBP}{WRKF.OEBS.AUTO.INVOICE.TIP:JOBP},                                    
JOBS.LIN.SQLLDR                   ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,  {WRKF.OEBS.AUTO.INVOICE.TIP:JOBP} ,                                    
JOBS.MSSQL.DROP.TEMP.CUSTOMER.TABLE,  JOBS    ,  VWAGSO16.SQL.MSSQL,  LOGIN.MSSQL         ,  true      ,                  ,                                    ,  {WRKF.LOAD.CUSTOMER.TEMP:JOBP}    ,                                    
JOBS.MSSQL.LIST.TEMP.CUSTOMER.TABLE,  JOBS    ,  VWAGSO16.SQL.MSSQL,  LOGIN.MSSQL         ,  true      ,                  ,                                    ,  {WRKF.LOAD.CUSTOMER.TEMP:JOBP}    ,                                    
JOBS.MSSQL.RUN.SSIS.LOAD.CUSTOMER.TEMP,  JOBS    ,  VWAGSO16.SQL.MSSQL,  LOGIN.MSSQL         ,  true      ,                  ,                                    ,  {WRKF.LOAD.CUSTOMER.TEMP:JOBP}    ,                                    
JOBS.NETWORK_CHECKUP              ,  JOBS    ,  WIN01         ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.OEBS.DEFAULT                 ,  JOBS    ,  <CIT>         ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.OEBS.TEMPLATE                ,  JOBS    ,  GSO_OEBS_VWAGSO07,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.OEBSAGENT.DEFAULT.NEW.1      ,  JOBS    ,  <CIT>         ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.OEBSAGENT.DEFAULT.NEW.2      ,  JOBS    ,  <CIT>         ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.ORACLE.SELECT                ,  JOBS    ,  ORACLE_DBMS   ,  BELLEVUE_ORACLE     ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.ORACLERETAILAGENT.RETAILJOB  ,  JOBS    ,  <CIT>         ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.OS390.TEST.1                 ,  JOBS    ,  ZOS           ,  LOGIN.ZOS           ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.OS400.NEW.1                  ,  JOBS    ,  <OS/400>      ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.POST_ACTIVATE_JOB_ON_SUCCESS ,  JOBS    ,  AE_AGENTS     ,  LOGIN.AE            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.POSUPLD_TEST                 ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.PS.APRIL20                   ,  JOBS    ,  VWAGSO16.PEOPLESOFT,  PS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.PS.FORMS                     ,  JOBS    ,  <PS>          ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.PS.GET_HEARTBEAT             ,  JOBS    ,  <PS>          ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.PS.MODIFY_RUNCONTROL         ,  JOBS    ,  <PS>          ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.PS.PS_GRANT_OUTPUT_ACCESS    ,  JOBS    ,  <PS>          ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.PS.RUN_JOB                   ,  JOBS    ,  VWAGSO16.PEOPLESOFT,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.PS.RUN_PROCESS               ,  JOBS    ,  <PS>          ,                      ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.RESTART_EXECUTOR             ,  JOBS    ,  WIN01         ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.RUNUBE                       ,  JOBS    ,  <WIN>         ,  UC4                 ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.SAIMPTLOGI_TEST              ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.SARULES_TEST                 ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.SATOTALS_TEST                ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.SNOW_TESTING.001             ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {SNOW_ABEND_TESTING:JOBP}{SNOW_ALERTING_WORKFLOW:JOBP},                                    
JOBS.SNOW_TESTING.002             ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {SNOW_ABEND_TESTING:JOBP}{SNOW_ALERTING_WORKFLOW:JOBP},                                    
JOBS.SNOW_TESTING.003             ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {SNOW_ABEND_TESTING:JOBP}{SNOW_ALERTING_WORKFLOW:JOBP},                                    
JOBS.SQL                          ,  JOBS    ,  VWAGSO16.SQL.MSSQL,  SQL_UC4             ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.SQL.AGENT.JOB                ,  JOBS    ,  SQL           ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.SQL.EXECUTOR.NATIVE_QUERY    ,  JOBS    ,  SQL_VWAGSO03  ,  SQL_UC4             ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.SQL.EXECUTOR.SQL_JOB         ,  JOBS    ,  SQL_VWAGSO03  ,  SQL_UC4             ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.SQL.SELECT.DEPT              ,  JOBS    ,  VWAGSO16.SQL.ORA,  LOGIN.JDE.ORACLE    ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.SQL.SELECT.EMP               ,  JOBS    ,  VWAGSO16.SQL.ORA,  SCOTT.ORACLE        ,  true      ,                  ,                                    ,  {WRKF.JDE.DEMO.PROCESS:JOBP}{WRKF.JDE.DEMO.PROCESS:JOBP},                                    
JOBS.SQL.SSIS                     ,  JOBS    ,  DATABASE      ,  SQL_UC4             ,  true      ,                  ,                                    ,                                    ,                                    
JOBS.SQL.UPDATE.EMP.7934          ,  JOBS    ,  VWAGSO16.SQL.ORA,  SCOTT.ORACLE        ,  true      ,                  ,                                    ,  {WRKF.JDE.DEMO.PROCESS:JOBP}      ,                                    
JOBS.SQL.UPDATE.EMP.7934.ROLLBACK ,  JOBS    ,  VWAGSO16.SQL.ORA,  SCOTT.ORACLE        ,  true      ,                  ,                                    ,                                    ,                                    
